vehicle_id,trip_id,route_id,latitude,longitude,bearing,timestamp
JXK9765,weekend_U6418_U641802_1,U6418,3.0741169452667236,101.60818481445312,90.4000015258789,1787370684
JNV2241,weekend_T3028_T302801_1,T3028,3.1494929790496826,101.79068756103516,70.69000244140625,1787370674
CDH8890,weekend_T2020_T202002_1,T2020,3.233649969100952,101.70983123779297,117.0,1787370696
WB4708V,weekend_T6400_T640002_3,T6400,3.0731329917907715,101.65149688720703,0.0,1787370679
WVN5576,weekend_T2510_T251002_2,T2510,3.197000026702881,101.74250030517578,60.0,1787370690
WVB4105,weekend_U2000_U200002_2,U2000,3.16776704788208,101.69766998291016,133.0,1787370698
VGK1736,weekend_U3000_U300002_3,U3000,3.1591269969940186,101.71163940429688,301.5,1787370664
WVB5687,weekend_U1710_U171001_3,U1710,3.2512331008911133,101.68567657470703,256.0,1787370699
WUY9497,weekend_T2010_T201002_3,T2010,3.249850034713745,101.69633483886719,131.0,1787370699
W479T,weekend_U1730_U173002_1,U1730,3.2636640071868896,101.67955780029297,216.6999969482422,1787370697
VGN2847,weekend_U6000_U600001_5,U6000,3.0915679931640625,101.6749038696289,192.60000610351562,1787370678
WVK361,weekend_U3030_U303002_2,U3030,3.143583059310913,101.78234100341797,81.0,1787370691
VGY9564,weekend_U6000_U600001_6,U6000,3.1329870223999023,101.68949890136719,135.5,1787370671
WB864U,weekend_U4500_U450002_5,U4500,3.128000020980835,101.72166442871094,0.0,1787370697
VEN3891,weekend_U6000_U600001_5,U6000,3.083467960357666,101.67082977294922,240.6999969482422,1787370696
WVL581,weekend_U2020_U202002_3,U2020,3.18334698677063,101.70223236083984,178.89999389648438,1787370674
WB6417S,weekend_U1730_U173001_1,U1730,3.156917095184326,101.69615936279297,0.0,1787370671
W2840T,weekend_U5800_U580002_3,U5800,3.145716905593872,101.71150970458984,345.0,1787370695
JSN7064,weekend_T3048_T304802_1,T3048,3.1572930812835693,101.75035858154297,282.5,1787370673
RAPID426,weekend_U2500_U250001_4,U2500,3.167949914932251,101.697509765625,155.0,1787370680
VGK1677,weekend_U6000_U600001_4,U6000,2.992722988128662,101.617919921875,112.5999984741211,1787370655
JSD7540,weekend_U7548_U754802_0,U7548,3.0800020694732666,101.5494155883789,57.099998474121094,1787370658
JSK3645,weekend_U7718_U771802_1,U7718,3.045396089553833,101.57493591308594,317.0,1787370700
VGJ8965,weekend_U3000_U300002_3,U3000,3.1278529167175293,101.76309967041016,178.5,1787370631
WVN7821,weekend_U7718_U771802_1,U7718,3.047416925430298,101.60700225830078,0.0,1787370695
WVD4945,weekend_U8210_U821002_1,U8210,3.1382670402526855,101.69417572021484,83.0,1787370684
WVF5584,weekend_T7870_T787002_1,T7870,3.110016107559204,101.63722229003906,130.8000030517578,1787370676
W7952S,weekend_T2220_T222002_1,T2220,3.198744058609009,101.73763275146484,327.2900085449219,1787370681
VEN1373,weekend_U3000_U300002_1,U3000,3.1304221153259277,101.74085235595703,65.0,1787370700
WVE5061,weekend_U2538_U253802_1,U2538,3.208357095718384,101.72850036621094,132.60000610351562,1787370632
CDH8332,weekend_T7760_T776002_2,T7760,3.0488998889923096,101.60149383544922,10.0,1787370691
SF2113390,weekend_U7508_U750801_3,U7508,3.0733718872070312,101.52288055419922,266.70001220703125,1787370687
WVC3984,weekend_U8210_U821002_1,U8210,3.1124000549316406,101.67333984375,0.0,1787370680
VGH1474,weekend_U6000_U600002_6,U6000,3.057847023010254,101.63492584228516,83.0,1787370695
WVC4307,weekend_U2020_U202001_3,U2020,3.1568830013275146,101.69666290283203,268.0,1787370688
WVC6476,weekend_U7800_U780001_3,U7800,3.1359310150146484,101.69013977050781,216.3000030517578,1787370677
WVC6439,weekend_U6510_U651002_0,U6510,3.074350118637085,101.67633819580078,0.0,1787370680
VFB2440,weekend_U6000_U600002_6,U6000,3.084562063217163,101.67205047607422,55.20000076293945,1787370694
WVB3741,weekend_T6040_T604001_1,T6040,3.0574169158935547,101.62166595458984,176.0,1787370694
WUU6711,weekend_U2200_U220002_4,U2200,3.158082962036133,101.69583129882812,0.0,1787370697
WVC6416,weekend_U1800_U180001_1,U1800,3.195383071899414,101.69100189208984,65.0,1787370683
VGF4514,weekend_U6400_U640002_4,U6400,3.09112811088562,101.6744613647461,4.400000095367432,1787370687
WVN7853,weekend_U6510_U651002_0,U6510,3.0611889362335205,101.66011047363281,257.3999938964844,1787370696
RAPID443,weekend_U5900_U590002_4,U5900,3.023566961288452,101.71632385253906,0.0,1787370694
W4948W,weekend_U7830_U783002_2,U7830,3.0728518962860107,101.59288787841797,286.7900085449219,1787370695
JXK448,weekend_T7158_T715802_0,T7158,3.1984479427337646,101.4491195678711,193.6999969482422,1787370652
W5380Q,weekend_U1730_U173002_1,U1730,3.1942689418792725,101.6798324584961,174.39999389648438,1787370697
VGH1470,weekend_U6400_U640002_4,U6400,3.074090003967285,101.64599609375,93.69999694824219,1787370635
WVE7352,weekend_U1900_U190002_4,U1900,3.1830830574035645,101.67649841308594,135.0,1787370690
WUY9534,weekend_U3020_U302002_0,U3020,3.1584999561309814,101.71199798583984,0.0,1787370681
VHB446,weekend_U6400_U640002_4,U6400,3.1404318809509277,101.6957015991211,123.0999984741211,1787370682
VGJ8962,weekend_U6000_U600002_7,U6000,3.036062002182007,101.61695861816406,8.5,1787370685
WVA4269,weekend_U1900_U190002_4,U1900,3.1645328998565674,101.69815826416016,187.0,1787370700
SF20679,weekend_T3018_T301802_3,T3018,3.1341500282287598,101.767822265625,0.0,1787370685
WVN7805,weekend_T6050_T605002_0,T6050,3.019217014312744,101.62732696533203,0.0,1787370697
VGN2850,weekend_U6400_U640001_3,U6400,3.0923988819122314,101.67503356933594,198.39999389648438,1787370688
WVL592,weekend_T6000_T600002_0,T6000,3.018066883087158,101.62716674804688,16.0,1787370690
PLQ2146,weekend_U7800_U780002_4,U7800,3.1521430015563965,101.5785140991211,205.89999389648438,1787370694
JXK4870,weekend_U7508_U750801_3,U7508,3.1128320693969727,101.65764617919922,240.1999969482422,1787370673
