vehicle_id,trip_id,route_id,latitude,longitude,bearing,timestamp
W4948W,weekend_U7830_U783002_2,U7830,3.077599048614502,101.59288787841797,358.8999938964844,1787370750
W5380Q,weekend_U1730_U173002_1,U1730,3.1888511180877686,101.68155670166016,160.88999938964844,1787370756
WVE7352,weekend_U1900_U190002_4,U1900,3.1817829608917236,101.67967224121094,0.0,1787370750
W7952S,weekend_T2220_T222002_1,T2220,3.1991031169891357,101.73796844482422,333.20001220703125,1787370724
VEN1373,weekend_U3000_U300002_1,U3000,3.1317849159240723,101.74540710449219,75.80000305175781,1787370725
CDH8332,weekend_T7760_T776002_2,T7760,3.0490670204162598,101.60167694091797,0.0,1787370731
SF2113390,weekend_U7508_U750801_3,U7508,3.0733718872070312,101.52288055419922,266.70001220703125,1787370687
WVH7632,weekend_T6040_T604002_1,T6040,3.05549693107605,101.6182632446289,309.5,1787370743
WVC3984,weekend_U8210_U821002_1,U8210,3.108267068862915,101.67400360107422,193.0,1787370740
VGH1474,weekend_U6000_U600002_6,U6000,3.0580880641937256,101.63663482666016,82.0,1787370748
VFB2440,weekend_U6000_U600002_6,U6000,3.0874319076538086,101.6737289428711,16.5,1787370740
VGH1470,weekend_U6400_U640002_4,U6400,3.0738439559936523,101.64697265625,155.10000610351562,1787370740
WUY9534,weekend_U3020_U302002_0,U3020,3.1586999893188477,101.71199798583984,0.0,1787370741
WVB3741,weekend_T6040_T604001_1,T6040,3.0565669536590576,101.62166595458984,171.0,1787370724
VHB446,weekend_U6400_U640002_4,U6400,3.1407649517059326,101.697998046875,323.6000061035156,1787370729
WUU6711,weekend_U2200_U220002_4,U2200,3.1579830646514893,101.69583129882812,0.0,1787370727
VGJ8962,weekend_U6000_U600002_7,U6000,3.0378060340881348,101.61731719970703,15.699999809265137,1787370727
WVA4269,weekend_U1900_U190002_4,U1900,3.1621830463409424,101.697998046875,194.0,1787370730
